timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
228857,0.0,0.01,0.0,4.02,4.09,4.19,212.73,Lift,50.0,0.0002,0.0004,0.0002,0.0763999999999999,0.0768,0.0746,-0.0218
231316,-0.02,-0.02,-0.02,-1.57,-1.66,-1.69,214.91,Lift,2459.0,-8.133387555917039e-06,-1.2200081333875558e-05,-8.133387555917039e-06,-0.0022732818218788,-0.0023383489223261,-0.0023912159414396,0.0008865392435949
231366,0.02,0.02,0.02,3.5,3.49,3.36,211.26,Lift,50.0,0.0008,0.0008,0.0008,0.1014,0.103,0.1009999999999999,-0.0730000000000001
233825,0.04,0.04,0.04,12.98,12.83,12.69,215.72,Lift,2459.0,8.133387555917039e-06,8.133387555917039e-06,8.133387555917039e-06,0.0038552257015046,0.0037982919886132,0.0037942252948352,0.0018137454249695
236334,0.04,0.04,0.04,4.27,4.3,4.37,216.37,Lift,2459.0,0.0,4.06669377795852e-06,0.0,0.0020333468889792,0.0020455469703131,0.0020455469703131,0.0027246848312322
238843,0.01,0.01,0.01,-7.01,-7.04,-6.98,216.86,Lift,2459.0,-1.2200081333875558e-05,-1.2200081333875558e-05,-1.2200081333875558e-05,-0.002643350955673,-0.0027084180561203,-0.0027165514436762,0.0036030906872712
241210,0.07,0.07,0.07,20.75,20.36,19.82,213.68,Lift,2317.0,4.315925766076828e-06,4.315925766076828e-06,4.315925766076828e-06,0.0093526111350884,0.0091713422529132,0.0089512300388433,0.003206732844195
241352,0.05,0.05,0.05,8.63,8.56,8.44,217.2,Lift,142.0,-0.0001408450704225,-0.0001408450704225,-0.0001408450704225,-0.0853521126760563,-0.0830985915492957,-0.0801408450704225,0.024788732394366
243861,0.04,0.04,0.04,-0.29,-0.37,-0.5,217.42,Lift,2459.0,-4.06669377795852e-06,-8.133387555917037e-06,-8.133387555917037e-06,0.0003375355835705,0.0003619357462383,0.0003212688084587,0.0052663684424562
246370,0.06,0.06,0.06,-10.56,-10.54,-10.57,217.43,Lift,2459.0,4.066693777958518e-06,4.066693777958518e-06,4.066693777958518e-06,-0.0038877592517283,-0.0038999593330622,-0.0039365595770638,0.0059170394469296
248879,0.08,0.08,0.08,-0.73,-0.69,-0.81,217.11,Lift,2459.0,2.03334688897926e-05,2.03334688897926e-05,2.03334688897926e-05,0.0020374135827572,0.0020008133387555,0.001862545750305,0.006169174461163
251388,0.03,0.03,0.03,-3.99,-4.18,-4.41,216.33,Lift,2459.0,-4.06669377795852e-06,-8.13338755591704e-06,-8.13338755591704e-06,-0.0010329402196014,-0.0011427409516063,-0.0012606750711671,0.0062179747864985
253897,0.04,0.04,0.04,0.62,0.82,0.82,215.22,Lift,2459.0,4.06669377795852e-06,4.06669377795852e-06,4.06669377795852e-06,0.0010858072387149,0.0011630744204961,0.0011590077267181,0.0060309068727124
256406,0.05,0.05,0.06,-3.11,-3.02,-3.02,213.9,Lift,2459.0,-4.066693777958518e-06,0.0,4.066693777958518e-06,-0.0030906872712484,-0.0030947539650264,-0.0031598210654737,0.0057015046766978
258915,0.06,0.06,0.06,0.15,0.39,0.69,212.37,Lift,2459.0,1.2200081333875558e-05,1.2200081333875558e-05,1.2200081333875558e-05,0.0003009353395689,0.0004229361529076,0.0005571370475803,0.0051972346482309
261424,0.04,0.04,0.04,-2.02,-1.96,-2.01,210.72,Lift,2459.0,4.06669377795852e-06,4.06669377795852e-06,4.06669377795852e-06,-0.0004351362342415,-0.0004066693777958,-0.0004473363155754,0.0046156974379829
263933,0.04,0.04,0.04,0.37,0.34,0.3,209.08,Lift,2459.0,-4.06669377795852e-06,-4.06669377795852e-06,-4.06669377795852e-06,0.0004920699471329,0.0005002033346888,0.0005205368035786,0.003920292801952
266442,0.04,0.04,0.04,-1.96,-1.98,-1.98,207.4,Lift,2459.0,0.0,0.0,0.0,-0.0006628710858072,-0.0006669377795851,-0.0006466043106954,0.0030012200081333
266492,0.04,0.04,0.04,-2.5,-2.46,-2.44,201.02,Lift,50.0,0.0,0.0,0.0,-0.0108,-0.0096,-0.0092,-0.1275999999999999
268951,0.11,0.11,0.11,-28.41,-28.95,-29.5,205.97,Lift,2459.0,2.846685644570964e-05,2.846685644570964e-05,2.846685644570964e-05,-0.0105368035786905,-0.0107726718178121,-0.0110044733631557,0.0020130134200894
271460,0.07,0.07,0.07,10.2,10.21,10.18,204.92,Lift,2459.0,4.066693777958523e-06,4.066693777958523e-06,4.066693777958523e-06,0.0039406262708418,0.0039365595770638,0.0039243594957299,0.0011102074013826
271510,0.04,0.04,0.04,-1.15,-1.24,-1.29,203.59,Lift,50.0,-0.0006,-0.0006,-0.0006,-0.2269999999999999,-0.229,-0.2293999999999999,-0.0265999999999996
273969,0.02,0.02,0.02,-6.23,-6.15,-6.12,204.19,Lift,2459.0,-8.133387555917039e-06,-8.133387555917039e-06,-8.133387555917039e-06,-0.0020658804392029,-0.0019967466449776,-0.0019642130947539,0.0002440016266775
276478,0.03,0.03,0.02,2.28,2.28,2.35,203.62,Lift,2509.0,3.985651654045436e-06,3.985651654045436e-06,0.0,0.0033917895575926,0.0033599043443603,0.0033758469509764,-0.0002271821442805
278987,0.03,0.03,0.03,-4.3,-4.24,-4.18,203.16,Lift,2509.0,0.0,0.0,3.985651654045436e-06,-0.0026225587883618,-0.0025986448784376,-0.0026026305300916,-0.000183339976086
281496,0.03,0.02,0.02,-2.26,-2.18,-2.27,202.86,Lift,2509.0,0.0,-3.985651654045436e-06,-3.985651654045436e-06,0.0008130729374252,0.0008210442407333,0.0007612594659226,-0.0001195695496213
284005,0.03,0.03,0.03,-1.73,-1.85,-1.9,202.68,Lift,2509.0,0.0,3.985651654045436e-06,3.985651654045436e-06,0.0002112395376644,0.0001315265045834,0.0001474691111996,-7.174172977282057e-05
286514,0.02,0.02,0.02,1.88,1.92,2.02,202.96,Lift,2509.0,-3.985651654045436e-06,-3.985651654045436e-06,-3.985651654045436e-06,0.0014388202471104,0.0015025906735751,0.0015623754483858,0.0001115982463132
289023,0.05,0.05,0.04,-0.23,-0.26,-0.31,203.68,Lift,2509.0,1.195695496213631e-05,1.195695496213631e-05,7.971303308090873e-06,-0.0008409724990035,-0.0008688720605819,-0.0009286568353925,0.0002869669190912
291532,-0.02,-0.02,-0.03,-4.74,-4.73,-4.75,204.69,Lift,2509.0,-2.7899561578318056e-05,-2.7899561578318056e-05,-2.7899561578318056e-05,-0.0017975288959744,-0.0017815862893583,-0.0017696293343961,0.0004025508170585
294041,0.02,0.02,0.02,-2.21,-2.27,-2.28,206.0,Lift,2509.0,1.5942606616181746e-05,1.5942606616181746e-05,1.9928258270227185e-05,0.0010083698684734,0.0009804703068951,0.0009844559585492,0.0005221203666799
296550,0.07,0.07,0.08,-0.02,0.08,0.14,207.48,Lift,2509.0,1.9928258270227185e-05,1.9928258270227185e-05,2.3913909924272617e-05,0.0008728577122359,0.0009366281387006,0.0009645277002789,0.0005898764447987
299059,0.05,0.05,0.05,4.26,4.58,4.86,208.67,Lift,2509.0,-7.971303308090875e-06,-7.971303308090875e-06,-1.1956954962136309e-05,0.0017058589079314,0.0017935432443204,0.0018812275807094,0.0004742925468314
301567,0.03,0.03,0.03,-0.06,0.04,0.11,210.29,Lift,2508.0,-7.974481658692186e-06,-7.974481658692186e-06,-7.974481658692186e-06,-0.0017224880382775,-0.0018102073365231,-0.0018939393939393,0.000645933014354
304076,0.08,0.08,0.08,-4.56,-4.56,-4.59,211.98,Lift,2509.0,1.9928258270227185e-05,1.9928258270227185e-05,1.9928258270227185e-05,-0.0017935432443204,-0.0018333997608609,-0.0018732562774013,0.0006735751295336
306585,0.06,0.06,0.06,0.4,0.31,0.2,213.7,Lift,2509.0,-7.971303308090875e-06,-7.971303308090875e-06,-7.971303308090875e-06,0.0019768832204065,0.0019410123555201,0.0019091271422877,0.0006855320844958
309094,0.02,0.03,0.02,-3.08,-3.14,-3.09,215.05,Lift,2509.0,-1.5942606616181743e-05,-1.1956954962136309e-05,-1.5942606616181743e-05,-0.0013870067756078,-0.0013750498206456,-0.0013112793941809,0.0005380629732961
311603,0.03,0.03,0.04,-6.81,-6.82,-6.78,216.07,Lift,2509.0,3.985651654045436e-06,0.0,7.971303308090873e-06,-0.0014866480669589,-0.0014667198086887,-0.0014707054603427,0.0004065364687126
314112,0.06,0.06,0.06,4.42,4.46,4.52,216.78,Lift,2509.0,1.1956954962136309e-05,1.1956954962136309e-05,7.971303308090871e-06,0.004475886807493,0.0044958150657632,0.0045037863690713,0.0002829812674372
316621,0.07,0.07,0.07,-5.38,-5.48,-5.69,217.31,Lift,2509.0,3.98565165404544e-06,3.98565165404544e-06,3.98565165404544e-06,-0.0039059386209645,-0.0039617377441211,-0.0040693503387803,0.0002112395376644
319130,-0.01,-0.01,-0.01,-1.99,-2.19,-2.3,217.67,Lift,2509.0,-3.188521323236349e-05,-3.188521323236349e-05,-3.188521323236349e-05,0.0013511359107214,0.0013112793941809,0.0013511359107214,0.0001434834595456
321639,0.03,0.03,0.03,0.92,0.82,0.71,217.95,Lift,2509.0,1.5942606616181746e-05,1.5942606616181746e-05,1.5942606616181746e-05,0.0011598246313272,0.0011996811478676,0.0011996811478676,0.0001115982463132
324148,0.03,0.03,0.03,3.81,3.79,3.86,218.04,Lift,2509.0,0.0,0.0,0.0,0.0011518533280191,0.0011837385412514,0.0012554802710243,3.5870864886410286e-05
326657,-0.11,-0.11,-0.11,1.92,1.96,1.95,217.61,Lift,2509.0,-5.579912315663611e-05,-5.579912315663611e-05,-5.579912315663611e-05,-0.0007532881626145,-0.0007293742526903,-0.0007612594659226,-0.0001713830211239
329166,-0.04,-0.04,-0.04,-3.77,-3.76,-3.77,216.8,Lift,2509.0,2.7899561578318056e-05,2.7899561578318056e-05,2.7899561578318056e-05,-0.0022678357911518,-0.0022797927461139,-0.0022797927461139,-0.0003228377839776
331675,-0.01,-0.0,-0.0,0.1,0.18,0.27,215.69,Lift,2509.0,1.1956954962136309e-05,1.5942606616181746e-05,1.5942606616181746e-05,0.0015424471901155,0.0015703467516939,0.0016102032682343,-0.000442407333599
334184,0.05,0.05,0.05,-1.31,-1.33,-1.4,214.37,Lift,2509.0,2.391390992427262e-05,1.9928258270227185e-05,1.9928258270227185e-05,-0.0005619768832204,-0.0006018333997608,-0.0006656038262255,-0.0005261060183339
336693,0.03,0.03,0.04,0.16,0.21,0.24,212.93,Lift,2509.0,-7.971303308090875e-06,-7.971303308090875e-06,-3.985651654045437e-06,0.0005858907931446,0.0006137903547229,0.0006536468712634,-0.0005739338381825
339202,0.03,0.03,0.03,-2.01,-2.04,-2.11,211.33,Lift,2509.0,0.0,0.0,-3.985651654045437e-06,-0.0008648864089278,-0.0008967716221602,-0.0009366281387006,-0.0006377042646472
341711,0.04,0.04,0.04,-1.73,-1.73,-1.8,209.61,Lift,2509.0,3.985651654045437e-06,3.985651654045437e-06,3.985651654045437e-06,0.0001115982463132,0.0001235552012754,0.0001235552012754,-0.0006855320844958
344220,0.04,0.05,0.05,1.23,1.06,0.82,207.88,Lift,2509.0,0.0,3.985651654045437e-06,3.985651654045437e-06,0.0011797528895974,0.0011119968114786,0.0010442407333599,-0.0006895177361498
346729,-0.01,-0.01,-0.01,6.19,6.26,6.3,206.59,Lift,2509.0,-1.9928258270227185e-05,-2.391390992427262e-05,-2.391390992427262e-05,0.0019768832204065,0.0020725388601036,0.0021841371064168,-0.0005141490633718
349238,0.04,0.04,0.04,-0.38,-0.38,-0.47,205.39,Lift,2509.0,1.9928258270227185e-05,1.9928258270227185e-05,1.9928258270227185e-05,-0.0026185731367078,-0.0026464726982861,-0.0026982861697887,-0.0004782781984854
351747,0.02,0.02,0.02,0.53,0.53,0.58,204.51,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,0.0003626943005181,0.0003626943005181,0.0004184934236747,-0.0003507373455559
354256,0.01,0.01,0.01,-1.81,-1.74,-1.66,203.9,Lift,2509.0,-3.9856516540454365e-06,-3.9856516540454365e-06,-3.9856516540454365e-06,-0.0009326424870466,-0.0009047429254683,-0.0008927859705061,-0.0002431247508967
356765,0.01,0.01,0.01,-0.82,-0.79,-0.73,203.4,Lift,2509.0,0.0,0.0,0.0,0.0003945795137504,0.0003786369071343,0.0003706656038262,-0.0001992825827022
359274,-0.0,0.0,0.0,-3.15,-3.17,-3.06,203.08,Lift,2509.0,-3.9856516540454365e-06,-3.9856516540454365e-06,-3.9856516540454365e-06,-0.0009286568353925,-0.0009485850936628,-0.0009286568353925,-0.0001275408529294
361783,0.03,0.03,0.03,-0.73,-0.77,-0.83,202.87,Lift,2509.0,1.1956954962136309e-05,1.1956954962136309e-05,1.1956954962136309e-05,0.0009645277002789,0.0009565563969709,0.0008888003188521,-8.369868473495733e-05
364292,0.02,0.02,0.02,-2.34,-2.37,-2.37,202.52,Lift,2509.0,-3.985651654045436e-06,-3.985651654045436e-06,-3.985651654045436e-06,-0.0006416899163013,-0.0006377042646472,-0.0006137903547229,-0.0001394978078915
366801,0.0,0.0,0.0,-1.36,-1.27,-1.31,201.95,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,0.0003905938620964,0.0004384216819449,0.0004224790753288,-0.0002271821442805
369310,0.0,0.0,0.0,-0.11,-0.08,-0.05,201.37,Lift,2509.0,0.0,0.0,0.0,0.0004982064567556,0.0004742925468314,0.0005021921084097,-0.0002311677959346
371819,0.01,0.01,0.01,-7.75,-8.1,-8.34,200.93,Lift,2509.0,3.9856516540454365e-06,3.9856516540454365e-06,3.9856516540454365e-06,-0.0030450378636907,-0.0031964926265444,-0.0033041052212036,-0.0001753686727779
374328,-0.02,-0.02,-0.02,-19.79,-19.47,-19.08,200.68,Lift,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.1956954962136309e-05,-0.0047987245914707,-0.0045316859306496,-0.0042805898764447,-9.964129135113592e-05
376837,-0.01,-0.01,-0.01,-2.44,-2.56,-2.63,200.41,Lift,2509.0,3.9856516540454365e-06,3.9856516540454365e-06,3.9856516540454365e-06,0.0069151056197688,0.0067397369469908,0.0065563969709047,-0.0001076125946592
379345,-0.01,-0.01,-0.01,4.17,4.24,4.14,200.25,Lift,2508.0,0.0,0.0,0.0,0.0026355661881977,0.0027113237639553,0.0026993620414673,-6.379585326953612e-05
381854,-0.01,-0.01,-0.01,-2.39,-2.26,-2.21,200.14,Lift,2509.0,0.0,0.0,0.0,-0.0026145874850538,-0.0025906735751295,-0.0025308888003188,-4.384216819450524e-05
384363,0.01,0.02,0.01,1.11,0.98,0.95,200.1,Lift,2509.0,7.971303308090873e-06,1.1956954962136309e-05,7.971303308090873e-06,0.0013949780789159,0.0012913511359107,0.0012594659226783,-1.5942606616178575e-05
386872,0.0,-0.0,-0.0,1.15,1.19,1.2,200.0,Lift,2509.0,-3.9856516540454365e-06,-7.971303308090873e-06,-3.9856516540454365e-06,1.594260661618167e-05,8.369868473495415e-05,9.964129135113592e-05,-3.98565165404521e-05
389381,0.03,0.04,0.04,-0.82,-0.86,-0.88,199.99,Lift,2509.0,1.1956954962136309e-05,1.5942606616181746e-05,1.5942606616181746e-05,-0.0007851733758469,-0.0008170585890793,-0.0008290155440414,-3.985651654041811e-06
391890,-0.01,-0.01,-0.01,-0.19,-0.17,-0.28,200.39,Lift,2509.0,-1.5942606616181746e-05,-1.9928258270227185e-05,-1.9928258270227185e-05,0.0002510960542048,0.0002750099641291,0.0002391390992427,0.0001594260661618
394399,-0.0,-0.0,-0.0,-1.22,-1.15,-1.26,201.2,Lift,2509.0,3.9856516540454365e-06,3.9856516540454365e-06,3.9856516540454365e-06,-0.0004105221203666,-0.0003905938620964,-0.0003905938620964,0.0003228377839776
396908,-0.02,-0.02,-0.01,-1.03,-1.0,-1.06,202.28,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-3.9856516540454365e-06,7.572738142686327e-05,5.978477481068151e-05,7.971303308090871e-05,0.0004304503786369
399417,-0.0,-0.0,-0.0,-1.19,-1.31,-1.37,203.31,Lift,2509.0,7.971303308090873e-06,7.971303308090873e-06,3.9856516540454365e-06,-6.377042646472696e-05,-0.0001235552012754,-0.0001235552012754,0.0004105221203666
401926,-0.01,-0.01,-0.01,-2.21,-2.24,-2.31,204.76,Lift,2509.0,-3.9856516540454365e-06,-3.9856516540454365e-06,-3.9856516540454365e-06,-0.0004065364687126,-0.0003706656038262,-0.0003746512554802,0.0005779194898365
404435,-0.01,-0.01,-0.01,-1.64,-1.74,-1.8,206.28,Lift,2509.0,0.0,0.0,0.0,0.0002271821442805,0.0001992825827022,0.0002032682343563,0.0006058190514149
406944,-0.01,-0.01,-0.0,-1.74,-1.74,-1.7,207.9,Lift,2509.0,0.0,0.0,3.9856516540454365e-06,-3.98565165404544e-05,0.0,3.98565165404544e-05,0.0006456755679553
409453,0.01,0.0,0.0,-4.6,-4.6,-4.64,209.55,Lift,2509.0,7.971303308090873e-06,3.9856516540454365e-06,0.0,-0.0011398963730569,-0.0011398963730569,-0.0011717815862893,0.0006576325229174
411962,-0.02,-0.02,-0.02,-0.18,-0.27,-0.25,211.18,Lift,2509.0,-1.1956954962136309e-05,-7.971303308090873e-06,-7.971303308090873e-06,0.001761658031088,0.0017257871662016,0.0017497010761259,0.0006496612196094
414471,0.01,0.01,0.01,-2.29,-2.31,-2.4,212.5,Lift,2509.0,1.1956954962136309e-05,1.1956954962136309e-05,1.1956954962136309e-05,-0.0008409724990035,-0.0008130729374252,-0.0008569151056197,0.0005261060183339
416980,0.05,0.05,0.05,-2.4,-2.36,-2.37,213.49,Lift,2509.0,1.5942606616181746e-05,1.5942606616181746e-05,1.5942606616181746e-05,-4.384216819449975e-05,-1.992825827022711e-05,1.195695496213623e-05,0.0003945795137505
419489,0.05,0.05,0.05,-1.08,-0.98,-0.84,214.28,Lift,2509.0,0.0,0.0,0.0,0.0005261060183339,0.0005500199282582,0.0006098047030689,0.0003148664806695
421998,0.01,0.01,0.01,-2.85,-2.85,-2.74,214.73,Lift,2509.0,-1.5942606616181746e-05,-1.5942606616181746e-05,-1.5942606616181746e-05,-0.000705460342766,-0.0007453168593064,-0.0007572738142686,0.000179354324432
424507,-0.02,-0.02,-0.02,-0.82,-0.85,-0.76,215.05,Lift,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.1956954962136309e-05,0.0008090872857712,0.000797130330809,0.0007891590275009,0.0001275408529294
427016,-0.04,-0.04,-0.04,-1.37,-1.33,-1.28,215.32,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,-0.0002192108409724,-0.0001913112793941,-0.0002072538860103,0.0001076125946592
429525,-0.02,-0.01,-0.01,0.98,0.93,0.84,215.49,Lift,2509.0,7.971303308090873e-06,1.1956954962136309e-05,1.1956954962136309e-05,0.0009366281387006,0.0009007572738142,0.0008449581506576,6.775607811877876e-05
432034,-0.04,-0.04,-0.04,-2.72,-2.67,-2.66,215.79,Lift,2509.0,-7.971303308090873e-06,-1.1956954962136309e-05,-1.1956954962136309e-05,-0.0014746911119968,-0.0014348345954563,-0.0013949780789159,0.0001195695496213
434543,0.0,0.0,0.0,0.53,0.5,0.49,216.44,Lift,2509.0,1.5942606616181746e-05,1.5942606616181746e-05,1.5942606616181746e-05,0.0012953367875647,0.0012634515743324,0.0012554802710243,0.0002590673575129
437052,-0.01,-0.0,-0.0,-1.95,-1.79,-1.7,217.12,Lift,2509.0,-3.9856516540454365e-06,-0.0,-0.0,-0.0009884416102032,-0.0009127142287764,-0.0008728577122359,0.000271024312475
439561,-0.01,-0.01,-0.01,-1.15,-1.13,-1.19,217.65,Lift,2509.0,0.0,-3.9856516540454365e-06,-3.9856516540454365e-06,0.0003188521323236,0.0002630530091669,0.0002032682343563,0.0002112395376644
444579,-0.04,-0.04,-0.03,2.76,2.6,2.63,218.29,Lift,5018.0,-5.978477481068154e-06,-5.978477481068154e-06,-3.985651654045436e-06,0.0007791948983658,0.0007433240334794,0.0007612594659226,0.0001275408529294
447088,0.05,0.05,0.06,-0.98,-1.21,-1.28,218.44,Lift,2509.0,3.5870864886408924e-05,3.5870864886408924e-05,3.5870864886408924e-05,-0.0014906337186129,-0.0015185332801913,-0.0015583897967317,5.9784774810683815e-05
449597,0.03,0.04,0.03,-0.66,-0.73,-0.76,218.57,Lift,2509.0,-7.971303308090875e-06,-3.985651654045437e-06,-1.1956954962136309e-05,0.0001275408529294,0.0001913112793941,0.0002072538860103,5.181347150258886e-05
452106,0.04,0.04,0.04,-2.21,-2.27,-2.29,218.65,Lift,2509.0,3.985651654045437e-06,0.0,3.985651654045437e-06,-0.000617776006377,-0.0006137903547229,-0.0006098047030689,3.188521323236847e-05
454615,0.03,0.03,0.03,-1.4,-1.34,-1.45,218.51,Lift,2509.0,-3.985651654045437e-06,-3.985651654045437e-06,-3.985651654045437e-06,0.0003228377839776,0.0003706656038262,0.0003347947389398,-5.5799123156642e-05
457124,0.04,0.04,0.04,-1.74,-1.76,-1.69,217.97,Lift,2509.0,3.985651654045437e-06,3.985651654045437e-06,3.985651654045437e-06,-0.0001355121562375,-0.0001673973694699,-9.565563969709048e-05,-0.0002152251893184
459633,0.05,0.05,0.05,-0.73,-0.73,-0.58,216.92,Lift,2509.0,3.985651654045437e-06,3.985651654045437e-06,3.985651654045437e-06,0.0004025508170585,0.0004105221203666,0.000442407333599,-0.0004184934236747
462142,0.02,0.02,0.02,-0.6,-0.68,-0.74,215.84,Lift,2509.0,-1.195695496213631e-05,-1.195695496213631e-05,-1.195695496213631e-05,5.1813471502590674e-05,1.9928258270227155e-05,-6.3770426464727e-05,-0.0004304503786369
464651,0.04,0.04,0.04,-1.76,-1.61,-1.71,215.05,Lift,2509.0,7.971303308090873e-06,7.971303308090873e-06,7.971303308090873e-06,-0.0004623355918692,-0.0003706656038262,-0.0003866082104424,-0.0003148664806695
467159,0.03,0.03,0.03,-1.86,-1.89,-1.88,214.49,Lift,2508.0,-3.987240829346093e-06,-3.987240829346093e-06,-3.987240829346093e-06,-3.987240829346096e-05,-0.0001116427432216,-6.778309409888355e-05,-0.0002232854864433
469668,0.02,0.02,0.02,-1.76,-1.73,-1.73,214.15,Lift,2509.0,-3.985651654045436e-06,-3.985651654045436e-06,-3.985651654045436e-06,3.98565165404544e-05,6.377042646472696e-05,5.978477481068151e-05,-0.0001355121562375
472177,0.03,0.03,0.03,-1.7,-1.56,-1.58,213.86,Lift,2509.0,3.985651654045436e-06,3.985651654045436e-06,3.985651654045436e-06,2.391390992427264e-05,6.775607811877239e-05,5.978477481068151e-05,-0.0001155838979673
474686,0.04,0.04,0.04,-2.59,-2.64,-2.72,213.7,Lift,2509.0,3.985651654045437e-06,3.985651654045437e-06,3.985651654045437e-06,-0.00035472299721,-0.0004304503786369,-0.0004543642885611,-6.377042646473695e-05
477195,0.03,0.03,0.03,2.98,3.1,3.22,213.54,Lift,2509.0,-3.985651654045437e-06,-3.985651654045437e-06,-3.985651654045437e-06,0.0022200079713033,0.002287764049422,0.0023674770825029,-6.377042646472563e-05
479704,0.0,0.0,0.01,-4.86,-4.98,-5.03,213.44,Lift,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-7.971303308090871e-06,-0.0031247508967716,-0.0032204065364687,-0.0032881626145874,-3.98565165404521e-05
482213,0.04,0.05,0.04,-3.69,-3.8,-3.89,213.3,Lift,2509.0,1.5942606616181746e-05,1.9928258270227185e-05,1.1956954962136309e-05,0.0004663212435233,0.0004703068951773,0.0004543642885611,-5.579912315663067e-05
484722,0.04,0.04,0.04,-1.04,-1.01,-1.04,212.89,Lift,2509.0,0.0,-3.985651654045437e-06,0.0,0.001056197688322,0.0011119968114786,0.0011359107214029,-0.0001634117178158
487231,0.06,0.06,0.06,-2.04,-2.12,-2.16,212.14,Lift,2509.0,7.971303308090871e-06,7.971303308090871e-06,7.971303308090871e-06,-0.0003985651654045,-0.000442407333599,-0.000446392985253,-0.0002989238740534
489740,0.04,0.04,0.04,-1.77,-1.74,-1.76,211.12,Lift,2509.0,-7.971303308090871e-06,-7.971303308090871e-06,-7.971303308090871e-06,0.0001076125946592,0.0001514547628537,0.0001594260661618,-0.0004065364687126
492249,0.04,0.04,0.04,-4.22,-4.24,-4.18,209.89,Lift,2509.0,0.0,0.0,0.0,-0.0009764846552411,-0.0009964129135113,-0.0009645277002789,-0.0004902351534475
494758,0.04,0.04,0.04,-0.52,-0.53,-0.64,208.43,Lift,2509.0,0.0,0.0,0.0,0.0014746911119968,0.0014786767636508,0.001410920685532,-0.0005819051414906
497267,0.05,0.05,0.05,-0.79,-0.85,-0.84,206.89,Lift,2509.0,3.985651654045437e-06,3.985651654045437e-06,3.985651654045437e-06,-0.0001076125946592,-0.0001275408529294,-7.971303308090871e-05,-0.000613790354723
499775,0.04,0.04,0.04,-6.63,-6.5,-6.31,205.69,Lift,2508.0,-3.987240829346093e-06,-3.987240829346093e-06,-3.987240829346093e-06,-0.0023285486443381,-0.0022527910685805,-0.0021810207336523,-0.0004784688995215
502284,0.02,0.02,0.02,-2.22,-2.38,-2.42,204.87,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,0.001757672379434,0.0016420884814667,0.0015504184934236,-0.0003268234356317
504793,0.03,0.03,0.03,0.11,0.1,0.02,204.31,Lift,2509.0,3.985651654045436e-06,3.985651654045436e-06,3.985651654045436e-06,0.0009286568353925,0.0009884416102032,0.000972499003587,-0.0002231964926265
507302,0.02,0.02,0.02,0.28,0.23,0.15,203.97,Lift,2509.0,-3.985651654045436e-06,-3.985651654045436e-06,-3.985651654045436e-06,6.775607811877243e-05,5.1813471502590674e-05,5.1813471502590674e-05,-0.0001355121562375
509811,0.06,0.06,0.06,-2.59,-2.56,-2.65,203.68,Lift,2509.0,1.5942606616181743e-05,1.5942606616181743e-05,1.5942606616181743e-05,-0.001143882024711,-0.0011119968114786,-0.0011159824631327,-0.0001155838979673
512320,0.05,0.04,0.04,-0.26,-0.52,-0.71,203.45,Lift,2509.0,-3.985651654045435e-06,-7.971303308090871e-06,-7.971303308090871e-06,0.0009286568353925,0.0008130729374252,0.0007732164208848,-9.166998804305227e-05
514829,0.02,0.02,0.02,-2.4,-2.37,-2.31,203.23,Lift,2509.0,-1.195695496213631e-05,-7.971303308090873e-06,-7.971303308090873e-06,-0.0008529294539657,-0.0007373455559984,-0.0006377042646472,-8.768433638899914e-05
517338,0.04,0.04,0.04,-2.24,-2.3,-2.35,202.68,Lift,2509.0,7.971303308090873e-06,7.971303308090873e-06,7.971303308090873e-06,6.377042646472686e-05,2.7899561578318168e-05,-1.594260661618176e-05,-0.0002192108409724
519847,0.06,0.06,0.06,0.18,0.21,0.27,201.98,Lift,2509.0,7.971303308090871e-06,7.971303308090871e-06,7.971303308090871e-06,0.0009645277002789,0.0010003985651654,0.0010442407333599,-0.0002789956157831
522356,0.05,0.05,0.05,-0.56,-0.56,-0.68,201.43,Lift,2509.0,-3.985651654045435e-06,-3.985651654045435e-06,-3.985651654045435e-06,-0.0002949382223993,-0.0003068951773614,-0.0003786369071343,-0.0002192108409724
524865,0.04,0.04,0.04,-2.27,-2.26,-2.22,201.02,Lift,2509.0,-3.985651654045437e-06,-3.985651654045437e-06,-3.985651654045437e-06,-0.0006815464328417,-0.0006775607811877,-0.0006137903547229,-0.0001634117178158
527374,0.02,0.02,0.02,2.42,2.37,2.37,200.81,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,0.0018692706257473,0.001845356715823,0.0018294141092068,-8.369868473495733e-05
