timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
166082,0.01,0.01,0.01,-4.74,-4.69,-4.7,216.77,Lift,2458.0,0.0,0.0,0.0,-0.0008177379983726608,-0.0007892595606183891,-0.000821806346623271,0.006965012205044753
168591,0.02,0.02,0.02,0.37,0.4,0.41,215.85,Lift,2458.0,8.136696501220505e-06,8.136696501220505e-06,8.136696501220505e-06,0.0004353132628152969,0.00039056143205858427,0.0003620829943043124,0.006688364524003254
171100,0.03,0.04,0.03,-0.82,-0.75,-0.64,214.67,Lift,2458.0,8.136696501220503e-06,1.2205044751830757e-05,8.136696501220503e-06,0.0003783563873067535,0.000402766476810415,0.00041497152156224574,0.006269324654190397
173609,0.06,0.05,0.05,-4.57,-4.56,-4.59,213.23,Lift,2458.0,2.8478437754271763e-05,2.4410089503661517e-05,2.4410089503661517e-05,-0.001663954434499593,-0.0016354759967453212,-0.0016232709519934906,0.005732302685109847
176118,0.05,0.05,0.05,-1.07,-1.02,-0.97,211.65,Lift,2458.0,3.254678600488202e-05,3.254678600488202e-05,3.254678600488202e-05,0.0016314076484947111,0.0016110659072416601,0.0016192026037428805,0.005117982099267703
178627,0.05,0.05,0.05,0.3,0.28,0.29,210.03,Lift,2458.0,2.847843775427177e-05,2.847843775427177e-05,2.847843775427177e-05,0.001965012205044752,0.002058584214808788,0.0021521562245728236,0.0043653376729047965
181136,0.05,0.05,0.05,-1.87,-1.85,-1.85,208.33,Lift,2458.0,2.847843775427177e-05,2.847843775427177e-05,2.847843775427177e-05,0.00043938161106590727,0.00048820179007323016,0.0005126118795768917,0.0033807973962571205
183645,0.06,0.06,0.06,-1.5,-1.43,-1.47,206.66,Lift,2458.0,2.8478437754271763e-05,2.8478437754271763e-05,2.8478437754271763e-05,0.00017900732302685108,0.0002034174125305126,0.00018714401952807158,0.002278275020341739
186154,0.09,0.09,0.09,0.31,0.26,0.19,205.41,Lift,2458.0,4.4751830756712777e-05,4.4751830756712777e-05,4.4751830756712777e-05,0.0010252237591537835,0.001045565500406835,0.0010455655004068347,0.0012286411716843004
188663,-0.01,-0.0,-0.01,-1.55,-1.7,-1.79,204.46,Lift,2458.0,2.034174125305126e-05,2.0341741253051263e-05,1.627339300244101e-05,-8.950366151342554e-05,-0.00018307567127746134,-0.00026444263628966645,0.00023596419853539973
188714,0.0,-0.0,0.0,-1.86,-1.85,-1.76,205.38,Lift,51.0,0.000196078431372549,0.0,0.000196078431372549,-0.006078431372549021,-0.002941176470588238,0.0005882352941176475,0.018039215686274264
191172,0.07,0.08,0.07,-4.78,-4.79,-4.9,203.76,Lift,2458.0,2.847843775427177e-05,3.254678600488202e-05,2.847843775427177e-05,-0.0011879576891781936,-0.0011960943856794142,-0.0012774613506916195,-0.0006590724165988627
193681,0.05,0.05,0.05,2.31,2.4,2.54,203.26,Lift,2458.0,3.254678600488202e-05,3.254678600488202e-05,3.254678600488202e-05,0.0019446704637917007,0.001952807160292921,0.0020260374288039056,-0.001521562245728238
193732,0.0,0.0,0.0,1.86,1.93,1.99,208.76,Lift,51.0,-0.000980392156862745,-0.000980392156862745,-0.000980392156862745,-0.008823529411764706,-0.009215686274509803,-0.010784313725490198,0.10784313725490197
196190,0.03,0.03,0.03,-0.28,-0.3,-0.34,202.88,Lift,2458.0,1.2205044751830757e-05,1.2205044751830757e-05,1.2205044751830757e-05,-0.0008706265256305941,-0.0009072416598860862,-0.0009479251423921888,-0.0023921887713588266
198699,0.03,0.03,0.03,1.15,1.05,0.92,202.63,Lift,2458.0,2.4410089503661513e-05,2.4410089503661513e-05,2.4410089503661513e-05,0.0023555736371033355,0.002323026851098454,0.00225793327908869,-0.0031814483319772143
201208,0.02,0.02,0.02,-3.02,-2.94,-3.01,202.5,Lift,2458.0,-8.136696501220505e-06,-8.136696501220505e-06,-8.136696501220505e-06,-0.0006143205858421481,-0.0005614320585842148,-0.0005736371033360454,-0.0037917005695687522
203717,0.06,0.06,0.06,0.66,0.48,0.28,202.43,Lift,2458.0,2.4410089503661513e-05,2.4410089503661513e-05,2.4410089503661513e-05,0.000838079739625712,0.0006875508543531326,0.0005126118795768917,-0.004446704637917008
206226,0.06,0.06,0.06,-5.4,-5.42,-5.44,202.42,Lift,2458.0,2.034174125305126e-05,2.034174125305126e-05,1.6273393002441007e-05,-0.0006834825061025224,-0.0007567127746135069,-0.0007729861676159481,-0.004898291293734752
208735,0.0,0.0,-0.0,-12.73,-12.61,-12.53,202.76,Lift,2459.0,-1.2200081333875558e-05,-1.2200081333875558e-05,-8.133387555917039e-06,-0.0027816185441236277,-0.0026799511996746643,-0.0026067507116714107,-0.005063033753558364
